PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Gooderham, Ellie; Matias, Antonio; Liberato, Marco; Santos, Helena; Walshaw, Sarah; Albanese, John; Cardoso, Hugo F. V.								Linear and appositional growth in children as indicators of social and economic change during the Medieval Islamic to Christian transition in Santarem, Portugal								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY											10.1002/oa.2784				2019										0							WOS:000476074200001		
J	Lombardo, Daniela; Modi, Alessandra; Vergata, Chiara; Caramelli, David; Pascart, Tristan; Bertrand, Benoit; Vetro, Annalisa; Lari, Martina; Colard, Thomas								Microcomputed tomography and genetic analysis of a rare case of Caffey's disease in a 5-7-month-old girl								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY											10.1002/oa.2772				2019										0							WOS:000476076900001		
J	Bressan, Federica								A Framework for the Description of Age-related Symptoms in Audio Media: Definition and Implementation								STUDIES IN CONSERVATION											10.1080/00393630.2019.1641666				2019										0							WOS:000476225100001		
J	Trave Allepuz, E.; Quinn, P. S.; Alvaro Rueda, K.								ANOTHER ONE BITES THE DUST: QUALITY CONTROL AND FIRING TECHNOLOGY IN THE PRODUCTION OF MEDIEVAL GREYWARE CERAMICS IN CATALONIA, SPAIN								ARCHAEOMETRY											10.1111/arcm.12495				2019										0							WOS:000476004500001		
J	Pardo-Gordo, Salvador; Garcia Puchol, Oreto; Bernabeu Auban, Joan; Diez Castillo, Agustin								Timing the Mesolithic-Neolithic Transition in the Iberian Peninsula: The Radiocarbon Dataset								JOURNAL OF OPEN ARCHAEOLOGY DATA				7						4	10.5334/joad.49			JUL 15 2019	2019										0							WOS:000475741800001		
J	Carter, Benjamin								Data for "Identifying Landscape Modification Using Open Data and Tools: The Charcoal Hearths of the Blue Mountain, Pennsylvania"								JOURNAL OF OPEN ARCHAEOLOGY DATA				7						3	10.5334/joad.53			JUL 11 2019	2019										0							WOS:000475741700001		
J	Ferreira, C.; de Freitas, V. P.; Delgado, Joao M. P. Q.								The Influence of Hygroscopic Materials on the Fluctuation of Relative Humidity in Museums Located in Historical Buildings								STUDIES IN CONSERVATION											10.1080/00393630.2019.1638666				2019										0							WOS:000475023400001		
J	Jimenez Cano, Nayeli G.								Pre-Hispanic Maya fisheries and coastal adaptations in the northern lowlands from the Classic (500-900 AD) to Postclassic (900-1400 AD) periods								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY											10.1002/oa.2790				2019										0							WOS:000477505400001		
J	Schmid, Viola C.; Porraz, Guillaume; Zeidi, Mohsen; Conard, Nicholas J.								Blade Technology Characterizing the MIS 5 D-A Layers of Sibudu Cave, South Africa								LITHIC TECHNOLOGY											10.1080/01977261.2019.1637627				2019										0							WOS:000474970800001		
J	Chowdhury, M. Pal; Wogelius, R.; Manning, P. L.; Metz, L.; Slimak, L.; Buckley, M.								Collagen deamidation in archaeological bone as an assessment for relative decay rates								ARCHAEOMETRY											10.1111/arcm.12492				2019										0							WOS:000477098100001		
J	Stronach, Ruth; Stronach, David; Farahani, Alan; Parsons, Alison								Mid-Parthian Pottery from Building V at Shahr-i Qumis								IRAN-JOURNAL OF THE BRITISH INSTITUTE OF PERSIAN STUDIES											10.1080/05786967.2019.1633242				2019										0							WOS:000475038400001		
J	Donzelli, Aurora								Material words: The aesthetic grammar of Toraja textiles, carvings, and ritual language								JOURNAL OF MATERIAL CULTURE										UNSP 1359183519858378	10.1177/1359183519858378				2019										0							WOS:000475024200001		
J	Zhu, Z.; Yu, C.; Luo, W.; Miao, Y.; Lu, Z.; Liu, L.; Yang, J.								Accurate identification of the pastry contained in a ceramic pot excavated from Jurou Li's grave from the Jin dynasty (1115-1234 ce) in Xi'an, Shaanxi, China								ARCHAEOMETRY											10.1111/arcm.12490				2019										0							WOS:000477119100001		
J	Montgomery, Lindsay M.								Nomadic economics: The logic and logistics of Comanche imperialism in New Mexico								JOURNAL OF SOCIAL ARCHAEOLOGY										UNSP 1469605319859667	10.1177/1469605319859667				2019										0							WOS:000476191900001		
J	Fjellstrom, Markus; Eriksson, Gunilla; Liden, Kerstin; Svestad, Asgeir								Food and Cultural Traits in Coastal Northern Finnmark in the 14th-19th Centuries								NORWEGIAN ARCHAEOLOGICAL REVIEW											10.1080/00293652.2019.1621366				2019										0							WOS:000474280100001		
J	Rawson, Graham								The Accommodation, Experiences and Concerns of the Mentally Unwell Poor in Mid-nineteenth Century Leeds								YORKSHIRE ARCHAEOLOGICAL JOURNAL											10.1080/00844276.2019.1624422				2019										0							WOS:000474825300001		
J	Petts, David								Ecclesiastical Tidescapes: Exploring the Early Medieval Tidal World								NORWEGIAN ARCHAEOLOGICAL REVIEW											10.1080/00293652.2019.1634754				2019										0							WOS:000476431900001		
J	Kwoka, Joshua J.; Hanratty, H. Colleen; Guderjan, Thomas H.								From Crafting to Caching: Technological and Iconographic Analyses of Blue Creek Cache 37								JOURNAL OF FIELD ARCHAEOLOGY											10.1080/00934690.2019.1625248				2019										0							WOS:000475118100001		
J	van Driel, Birgit Anne; van der Meer, Sharon R.; van den Berg, Klaas Jan; Dik, Joris								Determining The Presence of Photocatalytic Titanium White Pigments via Embedded Paint Sample Staining: A Proof of Principle								STUDIES IN CONSERVATION				64	5			261	272		10.1080/00393630.2018.1503863			JUL 4 2019	2019										0							WOS:000469981800002		
J	Dighe, Bhushan; Singh, M. R.; Mani, B. R.; Sahay, Binoy								Oryza sativa L. (Rice) in the Ancient Earthen Plasters of Painted Fragments from Bezeklik, China								STUDIES IN CONSERVATION				64	5			273	283		10.1080/00393630.2018.1508956			JUL 4 2019	2019										1							WOS:000469981800003		
J	Raneri, Simona; Crezzini, Jacopo; Arrighi, Simona; Boschin, Francesco; Alfieri, Ilaria; Barone, Germana; Bergamonti, Laura; Giamello, Marco; Lottici, Pier Paolo; Mazzoleni, Paolo								Measuring Weathering and Nanoparticle Coating Impact on Surface Roughness of Natural Stones								STUDIES IN CONSERVATION				64	5			298	309		10.1080/00393630.2018.1507706			JUL 4 2019	2019										0							WOS:000469981800004		
J	Fuglestvedt, Ingrid								The mythical mind of the Older Stone Age - a Levi-Straussian reappraisal								TIME & MIND-THE JOURNAL OF ARCHAEOLOGY CONSCIOUSNESS AND CULTURE											10.1080/1751696X.2019.1645520				2019										0							WOS:000477401900001		
J	Lahelma, Antti								Sexy beasts: animistic ontology, sexuality and hunter-gatherer rock art in Northern Fennoscandia								TIME & MIND-THE JOURNAL OF ARCHAEOLOGY CONSCIOUSNESS AND CULTURE											10.1080/1751696X.2019.1645528				2019										0							WOS:000477399100001		
