PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Perry, George L. W.; O'Sullivan, David								Identifying Narrative Descriptions in Agent-Based Models Representing Past Human-Environment Interactions								JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY				25	3			795	817		10.1007/s10816-017-9355-x			SEP 2018	2018										0							WOS:000440035800006		
J	Britton, K.; McManus-Fry, E.; Cameron, A.; Duffy, P.; Masson-MacLean, E.; Czere, O.; Smith, N.; Stones, J.; Winfield, A.; Muldner, G.								Isotopes and new norms: Investigating the emergence of early modern UK breastfeeding practices at St. Nicholas Kirk, Aberdeen								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				28	5			510	522		10.1002/oa.2678			SEP-OCT 2018	2018										1							WOS:000447854700004		
J	Thompson, Amy E.; Meredith, Clayton R.; Prufer, Keith M.								Comparing geostatistical analyses for the identification of neighborhoods, districts, and social communities in archaeological contexts: A case study from two ancient Maya centers in southern Belize								JOURNAL OF ARCHAEOLOGICAL SCIENCE				97				1	13		10.1016/j.jas.2018.06.012			SEP 2018	2018										2							WOS:000445166000001		
J	Riris, Philip								Dates as data revisited: A statistical examination of the Peruvian preceramic radiocarbon record								JOURNAL OF ARCHAEOLOGICAL SCIENCE				97				67	76		10.1016/j.jas.2018.06.008			SEP 2018	2018										0							WOS:000445166000005		
J	Baills, Henry; Bouamer, Salah								The end of the Epigravettian and the beginnings of the Sauveterrian in Tuscany (Italy) Essay based on a typological re-interpretation of the lithic assemblage								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				20				220	229		10.1016/j.jasrep.2018.04.028			AUG 2018	2018										0							WOS:000444281500020		
J	Mosca Torres, M. E.; Urquiza, S. V.; Aschero, C. A.								Microhistological analysis of ancient camelid dung from the southern Argentinean Puna: Past vegetation composition and diet								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				20				347	354		10.1016/j.jasrep.2018.05.009			AUG 2018	2018										0							WOS:000444281500032		
J	Tsutaya, Takumi; Takahashi, Tomonari; Schulting, Rick J.; Sato, Takao; Yoneda, Minoru; Kato, Hirofumi; Weber, Andrzej W.								Effects of lipid extraction and different collagen extraction methods on archaeological fish bones and its implications for fish bone diagenesis								JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS				20				626	633		10.1016/j.jasrep.2018.05.026			AUG 2018	2018										0							WOS:000444281500060		
J	Moclan, Abel; Dominguez-Rodrigo, Manuel								An experimental study of the patterned nature of anthropogenic bone breakage and its impact on bone surface modification frequencies								JOURNAL OF ARCHAEOLOGICAL SCIENCE				96				1	13		10.1016/j.jas.2018.05.007			AUG 2018	2018										2							WOS:000442064300001		
J	Marado, Luis Miguel; Silva, Ana Maria								Dental and oral nonmetric traits in a Coimbra reference sample: testing intrasample chronological and spatial variation								ARCHAEOLOGICAL AND ANTHROPOLOGICAL SCIENCES				10	5			1165	1177		10.1007/s12520-016-0455-4			AUG 2018	2018										1							WOS:000440309100012		
J	Pobiner, Briana L.; Higson, Charles P.; Kovarovic, Kris; Kaplan, Robert S.; Rogers, Jacklyn; Schindler, William, III								Experimental butchery study investigating the influence of timing of access and butcher expertise on cut mark variables								INTERNATIONAL JOURNAL OF OSTEOARCHAEOLOGY				28	4			377	387		10.1002/oa.2661			JUL-AUG 2018	2018										3							WOS:000440923800001		
